altura,6tado,idade,peso,sexo,renda,tempo_carteira_assinada,estado_civil,score
1.92,23,22,66,1,1800,33,0,583
1.96,17,47,86,1,1011,29,1,364
1.73,8,65,45,0,1831,32,0,247
1.81,20,39,81,0,1337,58,0,550
1.63,24,75,53,0,1532,52,0,711
1.83,2,61,59,0,2296,39,2,418
1.72,23,61,90,1,1625,27,1,683
1.78,16,42,75,1,1413,33,1,523
1.85,17,66,61,0,1277,48,2,734
1.86,26,47,76,1,2944,56,1,826
1.88,10,29,100,1,1487,41,0,610
1.99,14,49,91,1,2392,19,1,295
1.82,1,55,68,0,1818,9,1,445
1.86,4,52,69,1,1317,22,1,668
1.61,23,44,49,0,1395,3,0,978
1.66,23,26,62,1,1918,17,0,981
1.68,22,21,95,1,1728,37,1,491
1.7,15,68,69,0,974,50,2,730
1.9,6,44,95,1,2501,19,1,174
1.52,26,52,64,0,1829,50,0,550
1.85,6,39,70,0,4940,23,0,536
1.73,16,72,72,0,1213,17,0,820
1.7,11,77,91,1,1969,7,3,430
1.8,8,68,78,0,2260,35,2,205
1.83,12,34,55,0,2325,46,1,599
1.7,5,54,69,1,1807,39,1,273
1.8,16,27,81,1,1178,18,1,366
1.75,1,24,49,0,1044,54,3,468
1.59,4,23,81,0,1519,14,2,481
1.99,9,64,70,1,1222,17,3,779
1.97,16,62,50,1,1588,27,1,259
1.58,4,22,69,0,2078,35,0,586
1.94,2,58,67,1,985,6,1,709
1.98,4,34,92,1,1047,51,0,441
1.53,9,44,67,0,1693,2,0,440
1.56,20,31,58,0,1115,3,0,718
1.67,12,76,106,1,1138,12,3,616
1.76,12,67,108,1,1253,22,0,383
1.6,13,43,52,0,1628,34,0,266
1.74,21,30,53,0,1113,44,2,320
1.83,16,44,56,1,980,43,0,838
1.75,1,21,71,0,1248,52,3,64
1.9,4,62,91,1,4710,53,1,345
1.73,22,51,51,0,4359,4,2,590
1.71,13,20,55,1,1210,33,1,560
1.65,7,43,76,0,1590,10,0,296
1.77,1,77,62,0,6206,58,3,641
1.89,15,67,104,1,1223,12,2,150
1.74,8,65,59,0,1709,8,0,264
1.64,15,74,70,0,1366,21,1,653
1.82,22,21,54,0,1799,16,1,941
1.7,23,53,83,0,1275,44,2,292
1.77,19,59,78,1,1170,46,0,436
1.9,22,66,64,1,1191,4,0,549
1.66,25,72,81,1,2642,37,0,696
1.67,6,48,104,1,1378,51,0,322
1.73,16,29,65,0,2048,41,0,908
1.64,19,33,57,1,1697,45,3,260
1.62,10,26,91,1,1310,14,1,489
1.97,4,27,53,1,959,15,1,604
1.7,17,52,92,1,1922,22,2,27
1.83,20,41,49,0,1632,7,2,296
1.62,7,36,68,0,3916,38,1,261
1.73,6,54,74,0,1015,1,2,284
1.61,9,31,75,0,1642,22,1,287
1.73,18,24,71,0,1034,11,3,560
1.71,2,25,57,0,1392,50,3,315
1.69,12,36,99,1,1645,32,0,353
1.63,16,70,102,1,1677,29,0,487
1.56,3,24,78,0,1120,22,2,543
1.74,14,60,71,1,1910,53,0,366
1.97,22,50,59,1,1310,29,1,794
1.72,9,35,79,0,1034,48,3,151
1.87,6,76,62,1,1251,30,3,415
1.62,6,72,75,1,2568,38,1,771
1.74,26,76,86,0,1090,4,1,375
1.67,9,47,51,0,1564,14,1,284
1.66,24,46,73,0,1529,47,0,515
1.77,25,38,81,0,1277,41,1,384
1.71,12,31,77,1,975,58,1,296
1.87,15,23,102,1,1338,26,2,595
1.5,7,71,76,0,1084,49,2,267
1.7,24,71,83,0,2011,9,1,432
1.95,26,69,102,1,1338,34,1,398
1.63,16,70,66,1,1482,23,0,992
1.67,14,71,65,1,1624,9,3,818
1.79,23,41,45,0,1625,48,0,555
1.75,7,41,77,0,1675,22,0,425
1.63,8,71,62,0,1157,46,1,569
1.54,11,71,62,0,1165,28,0,400
1.7,21,32,87,0,1083,52,1,543
1.84,5,68,89,0,1237,32,3,300
1.83,2,61,73,1,3082,23,2,352
1.67,10,66,75,1,950,38,2,486
1.81,12,21,90,1,1634,57,0,156
1.83,15,66,87,0,1476,35,0,430
1.97,25,78,51,1,1596,33,1,192
1.8,19,38,55,0,3298,9,2,395
1.69,0,64,94,1,2185,23,0,396
1.78,4,73,77,0,2592,18,0,709
1.81,19,68,85,1,1345,44,3,336
1.54,26,31,56,0,1387,44,0,951
1.63,1,42,62,1,1245,42,2,955
1.69,12,28,62,0,1642,51,3,6
1.89,2,48,71,1,2600,10,0,871
1.76,24,31,85,0,1488,48,0,124
1.69,12,24,82,1,2048,1,3,347
1.68,13,78,51,1,1670,24,0,587
1.69,10,22,89,1,1051,37,1,383
1.65,16,51,93,1,8044,30,2,886
1.59,1,37,54,0,3392,25,0,248
1.65,18,68,101,1,1214,41,1,433
1.85,25,28,73,0,1623,18,1,523
1.52,15,58,87,0,2249,23,3,425
1.5,7,25,88,0,1467,24,0,547
1.63,6,38,82,1,3803,27,0,752
1.73,18,65,45,0,1134,47,1,382
1.51,18,26,77,0,5479,31,0,667
1.85,16,44,67,0,1799,37,0,306
1.73,17,38,90,0,1060,57,3,716
1.85,21,57,83,0,1427,48,0,307
1.56,21,59,50,0,1443,47,0,612
1.7,10,19,85,0,1157,28,2,194
1.6,2,59,79,1,1418,50,3,860
1.62,3,61,56,0,3484,17,0,126
1.66,21,21,75,1,1985,27,0,613
1.64,23,72,79,1,1264,10,2,398
1.58,20,18,78,0,998,6,3,624
1.68,16,29,77,1,1816,9,2,647
1.88,23,61,97,1,2441,4,3,563
1.85,14,24,90,1,1917,57,1,326
1.62,18,63,90,0,1117,1,0,496
1.78,0,56,87,0,5905,19,1,619
1.55,9,75,62,0,3528,39,1,149
1.63,25,30,45,0,1558,25,3,115
1.96,2,38,70,1,2077,15,2,345
1.65,9,67,51,0,1531,8,1,571
1.74,8,27,57,1,1525,26,1,854
1.67,10,60,74,1,4925,47,2,523
1.85,3,53,62,1,3734,29,2,714
1.79,19,33,87,0,1728,2,0,170
1.84,6,43,60,1,1598,45,0,43
1.85,15,34,101,1,1465,23,1,547
1.89,4,66,100,1,2085,44,3,992
1.82,3,33,59,0,1430,21,3,297
1.96,18,34,103,1,1625,5,0,333
1.57,25,34,87,0,1848,9,0,328
1.94,4,66,68,1,1481,47,2,504
1.77,6,69,79,0,2378,19,1,651
1.71,20,41,73,1,942,21,2,861
1.87,26,71,91,1,5207,25,1,275
1.61,3,70,75,1,1640,53,1,293
1.59,16,24,86,0,1238,31,0,428
1.69,14,63,74,1,1506,8,1,282
1.86,3,56,97,1,1710,34,0,723
1.67,17,47,51,0,1513,42,3,440
1.72,6,26,63,1,3894,19,1,669
1.51,15,56,60,0,1762,6,2,846
1.82,7,43,99,1,1078,16,3,353
2,22,40,53,1,1211,33,2,990
1.77,13,39,77,0,1494,2,2,817
1.71,1,43,80,1,1613,29,3,678
1.59,23,47,65,0,1402,27,2,596
1.63,20,62,60,1,1860,5,1,167
1.63,10,76,67,1,1393,56,3,475
1.8,9,43,60,1,2738,40,0,649
1.75,10,79,47,0,1168,9,1,808
1.52,26,57,49,0,1272,47,0,257
1.97,2,32,56,1,1158,11,1,395
1.71,25,66,80,1,2146,31,1,455
1.73,8,25,56,0,2072,2,1,305
1.75,25,68,71,0,1358,18,0,589
1.97,10,49,69,1,2675,22,0,458
1.97,5,20,54,1,2501,3,0,376
1.77,16,34,73,0,1229,42,2,693
1.66,6,74,63,0,1128,13,3,615
1.68,8,67,81,0,1199,51,2,746
1.78,21,55,75,1,1508,25,0,542
1.6,26,24,72,0,974,23,3,297
1.84,17,71,52,0,3397,23,2,643
1.67,12,67,92,1,1043,26,0,71
1.76,23,38,83,0,1152,54,1,267
1.51,24,45,73,0,1902,41,1,361
1.78,10,56,95,1,1593,39,0,613
1.97,22,24,56,1,1449,44,2,299
1.81,14,47,77,0,1234,17,1,259
1.79,14,37,54,1,1317,44,0,576
1.61,19,45,106,1,1139,10,1,758
1.82,3,28,74,1,1122,54,3,511
1.61,16,52,87,0,1151,43,0,835
1.52,17,45,50,0,2435,26,1,676
1.55,20,78,51,0,4131,36,1,684
1.72,9,49,58,0,1521,16,0,926
1.98,10,46,80,1,1282,22,1,949
1.65,9,50,61,1,1333,53,0,273
1.76,23,56,73,0,1119,31,1,581
1.79,6,29,49,0,2564,49,0,228
1.7,7,45,74,0,1271,26,0,55
1.75,17,28,81,0,1196,6,0,115
1.59,23,31,50,0,1436,47,0,420
1.87,13,56,89,1,3218,14,1,456
1.51,10,34,74,0,1912,49,2,15
1.54,4,59,46,0,3162,5,0,642
1.76,4,28,57,0,1456,53,0,700
1.68,10,65,108,1,1401,23,3,322
1.66,21,33,60,0,1524,10,3,582
1.97,5,51,58,1,1041,41,0,3
1.74,1,79,105,1,1200,50,0,469
1.63,9,53,78,1,4360,57,2,938
1.9,18,56,110,1,1489,28,3,504
1.88,18,74,90,1,1234,17,0,648
1.7,14,61,52,1,1923,54,1,192
1.8,4,56,84,0,2245,21,1,517
1.54,15,71,53,0,1169,53,2,467
1.71,23,33,92,1,1881,23,2,672
1.77,26,73,81,1,1455,21,1,464
1.85,22,64,45,0,1979,40,0,733
1.81,14,19,62,1,1142,20,0,497
1.6,17,74,71,1,1950,4,2,415
1.77,20,27,81,1,1499,27,0,886
1.53,20,60,48,0,2008,35,1,703
1.57,9,41,70,0,1661,17,0,496
1.75,15,71,82,0,1679,8,0,638
1.63,18,26,69,1,1344,22,1,185
1.62,26,78,46,0,1222,15,2,296
1.99,13,30,79,1,1585,20,0,367
1.82,21,57,106,1,1644,43,2,333
1.65,1,59,78,0,1535,41,1,416
1.69,25,54,88,0,1676,31,1,115
1.52,24,44,61,0,1127,33,0,220
1.71,2,19,105,1,1363,38,1,626
1.97,12,18,93,1,3454,28,2,84
1.99,26,66,105,1,1322,17,1,373
1.64,0,57,47,0,5826,25,3,143
1.84,18,40,56,1,1481,7,2,766
1.78,20,58,54,0,1807,24,0,841
1.63,8,32,97,1,931,41,3,474
1.85,20,56,101,1,1804,12,3,119
1.8,16,65,62,0,2605,49,0,388
1.78,26,49,85,0,1558,20,0,376
1.51,6,73,58,0,1693,45,0,24
1.64,17,71,90,0,1872,6,0,111
1.66,23,62,63,0,1161,58,2,672
1.75,15,41,63,1,4392,26,0,562
1.93,4,44,62,1,1609,4,2,409
1.61,26,43,66,0,1548,52,0,545
1.96,20,76,63,1,1982,3,1,801
1.59,22,45,83,0,953,53,1,428
1.61,16,47,61,1,2841,55,0,430
1.83,12,21,50,1,1676,17,2,389
1.65,16,37,64,0,1700,46,1,711
1.87,3,57,53,1,1311,19,3,105
2,7,60,75,1,1274,36,1,382
1.54,0,62,88,0,1944,36,0,693
1.64,11,30,74,0,3834,33,0,707
1.53,17,26,59,0,1543,53,2,641
1.89,26,38,102,1,882,24,2,541
1.5,6,55,89,0,2257,42,1,314
1.77,24,79,60,1,1821,2,2,620
1.96,8,50,82,1,3391,20,3,511
1.76,1,75,55,1,3543,59,1,779
1.66,3,63,64,0,1467,38,0,532
1.61,11,74,79,0,1172,45,0,677
1.64,19,50,87,0,2181,55,1,722
1.71,20,51,69,1,1469,32,1,423
2,26,64,56,1,2474,25,1,127
1.95,12,45,62,1,2846,52,2,229
1.83,10,28,89,1,1574,45,0,175
1.82,11,61,45,0,1534,26,2,373
1.54,3,55,74,0,1159,31,1,326
1.66,20,68,45,0,1829,21,2,963
1.9,1,39,61,1,1326,11,2,924
1.64,17,68,65,0,1407,48,2,185
1.84,8,73,54,0,1855,14,1,733
1.92,9,27,97,1,1250,24,0,328
1.77,10,40,47,0,1858,29,1,189
1.91,18,50,104,1,1323,52,1,840
1.87,10,50,53,1,1120,10,2,260
1.74,14,54,60,0,2176,7,3,669
1.77,13,60,49,0,1083,26,1,966
1.77,5,40,56,1,1888,25,0,237
1.75,4,29,73,0,4021,16,1,263
1.74,8,21,61,1,4153,48,0,67
1.84,26,19,78,0,3827,59,0,364
1.93,7,64,93,1,1502,19,1,870
1.74,20,50,69,0,2501,18,1,908
1.96,17,70,64,1,3113,14,0,699
1.73,8,19,105,1,1697,54,0,62
1.68,23,39,106,1,2565,57,0,363
1.63,20,42,81,0,1203,33,0,608
1.65,17,59,86,0,1386,19,1,546
1.6,10,62,48,0,1537,31,2,767
1.62,8,72,77,0,1484,3,0,935
1.77,19,56,50,1,2268,34,3,551
1.93,19,67,99,1,3607,29,2,267
1.76,6,19,65,0,1546,10,0,389
1.53,23,64,79,0,1099,42,1,453
1.62,6,44,71,0,1489,33,0,387
1.73,22,54,58,1,1558,53,0,901
1.66,9,29,62,0,1871,25,2,287
1.85,25,78,85,0,1420,12,1,162
2,15,30,65,1,3943,40,2,298
1.96,8,80,66,1,1247,21,3,230
1.62,12,38,83,0,1398,44,0,953
2,10,45,66,1,1082,55,3,681
1.7,19,28,89,1,1636,12,2,428
1.74,4,32,69,0,1707,30,3,815
1.61,20,77,78,0,1258,26,1,964
1.84,21,33,107,1,1639,18,2,271
1.79,3,25,77,0,1828,4,1,478
1.99,19,69,103,1,1198,51,3,268
1.99,14,51,105,1,1484,39,2,565
1.67,21,20,103,1,1405,4,1,603
1.91,13,44,89,1,976,43,0,13
1.74,16,76,58,1,1513,41,0,547
1.78,1,19,46,0,1246,45,2,846
1.55,7,61,62,0,1531,52,0,464
1.66,0,18,103,1,2701,7,2,262
1.51,13,52,83,0,1010,35,1,473
1.69,20,79,90,1,1352,6,0,536
1.71,9,72,68,0,2034,27,1,615
1.6,17,80,86,0,1883,28,0,743
1.9,26,56,53,1,1182,53,2,559
1.65,19,66,87,0,3547,24,1,275
1.74,0,80,68,1,1535,58,3,624
1.85,26,49,97,1,2211,38,0,507
1.71,1,28,99,1,1024,17,0,599
1.71,9,32,86,0,1624,30,1,394
1.66,11,75,78,1,1616,1,0,581
1.87,5,40,92,1,1204,54,1,359
1.67,9,73,60,0,3437,31,3,673
1.73,2,71,59,0,1470,20,2,45
1.58,7,24,51,0,1365,7,1,301
1.81,13,35,51,0,3296,19,2,786
1.65,26,51,54,1,1832,48,3,574
1.7,17,34,108,1,1031,53,1,477
1.64,3,76,55,0,3277,23,2,81
1.5,24,51,74,0,2260,25,2,716
1.79,8,65,60,0,1352,8,2,617
1.68,1,18,86,0,1078,18,0,911
1.7,2,43,71,1,1770,56,0,815
1.97,20,43,64,1,1329,55,3,268
1.72,14,29,64,1,1240,44,2,240
1.82,23,66,60,0,2661,24,0,274
1.65,9,43,107,1,1387,11,1,716
1.76,0,63,71,0,1541,25,1,730
1.68,5,43,85,0,1553,58,2,428
1.6,8,73,79,0,1680,29,3,663
1.8,0,39,54,0,1450,43,2,488
1.74,9,27,85,1,1137,20,2,365
1.76,16,62,74,0,1646,39,1,517
1.84,13,40,87,1,1718,38,1,557
1.58,22,65,51,0,1267,20,3,634
1.74,2,20,92,1,1444,19,2,535
1.83,21,69,84,1,1069,47,1,240
1.59,18,78,52,0,1682,19,2,572
1.68,12,58,57,0,1088,9,2,729
1.65,12,24,47,0,961,8,1,591
1.6,13,22,74,1,6692,44,1,743
1.6,11,65,70,1,3042,5,2,211
1.65,9,47,63,0,1145,20,0,288
1.74,25,31,87,0,988,46,1,418
1.97,20,59,60,1,1667,41,1,272
1.59,12,68,86,0,1520,4,3,445
1.65,15,22,51,1,2251,48,1,817
1.83,26,55,63,0,976,31,0,472
1.77,5,67,56,0,2180,31,1,342
1.55,26,66,48,0,2282,51,1,660
1.94,20,47,73,1,2077,34,2,512
1.65,22,20,55,1,1514,18,0,49
1.55,9,78,73,0,1742,7,1,553
1.63,4,22,49,0,2855,45,0,491
1.65,6,48,69,0,1533,53,3,372
1.84,24,53,66,0,3917,39,0,540
1.68,24,19,46,0,1480,16,1,505
1.65,22,39,79,1,3895,42,0,557
1.76,17,52,80,0,1143,2,1,333
1.77,12,69,47,0,5116,1,2,474
1.57,17,43,74,0,3411,27,1,351
1.68,12,64,50,1,1863,34,3,128
1.64,2,34,95,1,1480,57,0,641
1.74,12,56,75,1,1395,44,2,641
1.75,18,30,51,1,2157,9,3,638
1.92,15,18,99,1,1459,51,1,225
1.54,7,61,71,0,3888,58,3,437
1.7,13,75,81,0,1304,9,0,272
1.93,22,35,104,1,1676,37,3,833
1.71,18,27,89,0,1913,44,2,890
1.78,15,24,94,1,1220,3,0,627
1.89,21,62,99,1,3041,26,1,767
1.81,17,80,75,1,2351,2,2,503
1.88,12,43,79,1,2778,30,0,311
1.6,24,62,75,1,1542,9,3,629
1.55,10,43,81,0,1993,53,1,461
1.61,8,61,48,0,1244,8,2,256
1.75,21,32,65,1,979,49,3,388
1.75,14,53,60,0,1006,50,0,301
1.92,3,29,81,1,1909,13,2,262
1.97,6,25,103,1,2653,17,0,322
1.65,16,74,63,0,2926,26,1,466
2,18,40,75,1,1675,8,1,470
1.89,24,54,100,1,1471,23,3,240
1.73,13,47,69,0,1209,26,3,649
1.6,6,60,58,0,1369,50,1,288
1.72,21,76,48,0,1585,2,2,428
1.77,1,49,69,0,1295,12,1,577
1.64,3,43,73,1,1225,38,0,370
1.89,16,19,110,1,2723,26,0,421
1.67,17,30,48,0,1092,28,2,325
1.86,9,32,90,1,1004,59,0,952
1.72,22,66,90,1,1560,58,1,315
2,11,24,105,1,1531,19,1,303
1.87,21,70,93,1,1401,13,2,617
1.74,0,33,63,1,1022,39,3,184
1.72,19,75,54,0,1954,5,0,89
1.64,15,48,59,1,1001,57,1,185
1.74,5,30,68,1,2706,17,1,251
1.76,13,45,87,1,1347,6,0,538
1.75,7,59,69,0,1203,47,1,321
1.82,24,68,53,0,1501,42,0,477
1.6,21,60,76,1,1270,13,3,538
1.69,10,28,84,1,4867,16,0,574
1.61,0,39,97,1,5402,50,0,575
1.69,14,78,105,1,2038,44,0,251
1.94,16,52,102,1,1770,49,0,491
1.56,1,42,72,0,1429,45,0,507
1.81,7,47,82,1,1818,22,0,465
1.99,12,46,93,1,1859,33,0,800
1.79,10,21,73,1,1022,26,3,601
1.78,4,61,108,1,1240,25,1,316
1.6,10,22,84,0,1541,43,0,444
1.72,18,31,79,0,3081,11,1,744
1.55,22,54,85,0,1539,9,2,257
1.99,9,31,58,1,2706,2,1,508
1.77,7,65,73,0,1115,20,2,669
1.53,1,49,88,0,1469,50,2,242
1.58,2,28,52,0,1503,15,0,474
1.61,4,58,86,0,1380,40,0,156
1.78,24,57,96,1,2796,11,2,30
1.84,21,28,60,0,2221,43,1,360
1.96,25,58,56,1,2665,14,1,787
1.91,9,19,59,1,1433,43,3,530
1.98,16,52,83,1,994,18,0,625
1.84,6,40,47,0,1396,33,1,796
1.95,21,52,76,1,1727,50,1,640
1.78,16,40,100,1,1248,21,1,438
1.58,9,27,67,0,1234,43,2,564
1.51,17,54,53,0,1542,10,3,196
1.74,26,19,60,0,1681,20,1,610
1.59,9,65,62,0,1868,19,0,355
1.97,9,73,106,1,2292,34,1,357
1.5,10,74,54,0,1747,1,1,733
1.82,15,63,97,1,2120,31,1,157
1.73,13,72,60,0,4158,19,3,533
1.85,0,50,80,0,2960,17,0,449
1.77,12,42,69,0,1631,23,2,433
1.73,6,51,61,0,1299,14,2,639
1.65,8,19,53,0,1432,53,0,849
1.7,6,49,56,1,4003,34,3,154
1.97,8,71,99,1,1807,27,1,743
1.69,15,68,82,1,1430,5,1,710
1.6,10,57,103,1,1992,2,0,327
1.65,17,52,89,1,1709,12,0,641
1.75,25,39,89,0,1454,35,0,418
1.5,15,32,46,0,3714,15,3,670
1.87,26,80,66,1,1270,5,0,151
1.75,25,58,79,1,2854,45,0,919
1.92,22,30,79,1,1560,22,1,819
1.92,5,38,94,1,2271,19,0,347
1.76,17,80,61,1,1241,57,1,268
1.74,9,50,78,1,1448,45,1,270
1.92,12,73,83,1,1047,20,0,80
1.68,1,69,77,0,1464,24,2,672
1.83,16,75,46,0,2192,36,0,467
1.78,24,62,46,0,1301,58,1,470
1.83,25,28,60,0,1641,18,0,981
1.56,21,67,55,0,1200,55,0,279
1.7,16,49,67,0,1208,50,0,458
1.82,1,38,108,1,1538,9,1,268
1.91,9,49,55,1,1957,50,1,744
1.61,11,68,89,0,1231,45,0,690
1.6,7,22,87,0,1442,23,3,585
1.63,2,40,74,1,7969,4,0,702
1.69,14,53,96,1,1132,12,1,448
1.51,4,53,69,0,4084,19,1,795
1.68,20,31,59,1,1395,43,1,751
1.65,13,63,80,1,1542,34,0,742
1.88,18,24,50,1,1042,40,0,322
1.64,19,62,69,0,1050,56,1,576
1.76,21,31,83,0,2851,27,0,406
1.81,0,21,66,0,1352,2,0,546
1.91,1,64,104,1,1980,52,1,873
1.66,22,42,54,0,2867,20,3,813
1.6,14,53,108,1,1881,15,1,531
1.73,9,66,63,1,1276,33,2,362
1.66,2,47,81,0,4109,1,2,379
1.68,21,70,62,1,1683,5,2,469
1.61,21,45,97,1,2017,40,0,352
1.82,20,70,70,1,2055,22,2,395
1.79,16,64,70,1,1732,22,1,629
1.5,26,69,77,0,1015,33,0,666
1.56,20,35,83,0,4543,19,0,983
1.59,23,79,80,0,1550,26,1,691
1.79,5,31,46,0,2566,27,0,558
1.92,11,78,97,1,2203,54,1,803
1.81,7,29,98,1,2038,55,0,226
1.93,7,73,53,1,1578,4,0,102
1.85,14,38,108,1,1711,6,0,148
1.82,9,22,56,0,1477,43,3,441
1.82,23,61,79,0,1142,27,0,430
1.69,10,71,83,1,1236,28,0,257
1.62,7,51,52,0,1470,13,0,222
1.77,22,36,94,1,1715,3,1,135
1.8,9,66,108,1,2228,50,3,953
1.66,4,43,107,1,1559,55,1,507
1.84,10,71,108,1,1173,36,3,492
1.72,6,47,57,0,1468,30,0,609
1.57,0,54,65,0,3726,53,2,456
1.59,17,27,51,0,1333,22,0,285
1.7,24,49,72,0,2119,7,3,462
1.97,24,58,69,1,1638,30,1,481
1.52,22,76,73,0,1411,43,0,447
1.7,10,78,58,0,903,22,2,691
1.54,14,63,84,0,1229,57,0,434
1.62,19,24,58,1,1099,12,1,872
2,20,76,81,1,1745,1,2,433
1.65,4,26,59,0,1533,44,0,999
1.96,23,53,66,1,1131,43,2,756
1.78,4,40,49,0,1629,20,0,26
1.69,20,28,64,1,1545,35,1,224
1.81,21,19,70,1,1133,46,3,821
1.72,20,21,89,0,1643,14,3,214
1.81,16,28,50,0,1840,48,3,196
1.97,23,78,80,1,3570,19,0,371
1.83,11,76,50,0,2323,48,3,386
1.72,18,28,97,1,1043,32,2,662
1.78,6,73,72,0,1015,19,1,466
1.62,0,67,80,0,1462,26,1,290
1.73,17,21,73,0,2311,55,1,581
1.76,15,73,60,1,4566,23,0,529
1.58,19,22,46,0,2142,35,2,814
1.56,4,63,84,0,1810,12,1,283
1.71,25,56,89,0,1528,45,1,410
1.53,20,18,90,0,1714,49,0,301
1.77,19,48,71,0,1863,9,1,726
1.65,13,77,84,0,1078,39,0,878
1.76,8,37,69,0,1188,1,0,362
1.86,8,67,67,1,1073,13,3,766
1.68,14,80,60,0,1248,2,1,322
1.72,16,30,89,0,1386,8,1,947
1.62,7,43,79,0,1807,8,0,585
1.75,24,50,55,0,5467,3,3,439
1.74,17,27,52,0,3055,36,3,694
1.51,25,70,86,0,4683,51,1,716
1.77,3,64,54,0,1467,17,3,639
1.62,9,41,77,0,2211,58,2,723
1.53,1,59,88,0,1387,35,2,371
1.96,23,25,81,1,2101,3,1,926
1.71,9,42,82,0,1272,54,1,579
1.8,20,59,72,0,4154,38,0,497
1.77,0,23,75,0,1551,20,3,533
1.75,15,77,70,1,1709,48,1,768
1.79,7,50,83,0,1864,20,1,649
1.81,22,21,72,1,2944,13,0,549
1.78,12,21,109,1,1119,29,3,451
1.89,3,29,90,1,2924,2,1,205
1.8,25,43,70,0,1493,39,1,581
1.77,24,74,62,0,1809,46,2,884
1.96,3,73,77,1,1353,28,1,295
1.68,12,43,66,0,3969,35,0,576
1.7,21,31,58,1,1922,39,0,957
1.71,10,24,87,0,1946,30,0,712
1.79,13,33,71,1,1378,16,0,268
1.5,7,26,68,0,5208,35,2,474
1.82,15,42,74,1,1358,43,1,483
1.61,8,21,63,0,1539,40,0,510
1.77,1,39,65,1,1409,44,2,190
1.64,14,51,79,1,1181,59,0,165
1.71,16,18,69,1,3358,3,0,1
1.66,20,71,90,1,1329,40,0,605
1.6,7,72,92,1,1221,32,1,964
1.67,3,55,54,1,3893,31,0,963
1.63,17,76,72,0,1413,8,1,529
1.93,26,24,74,1,1531,42,1,334
1.62,20,76,75,1,3799,55,3,338
1.86,26,71,92,1,1712,29,1,698
1.71,15,61,74,0,1294,45,0,251
1.77,18,33,56,0,1469,27,0,621
1.6,19,76,66,1,1306,58,0,616
1.83,22,64,84,1,1291,2,1,593
1.52,9,63,75,0,2933,47,3,699
1.75,25,60,59,1,1342,56,1,390
1.81,18,32,85,0,1790,7,2,524
1.57,15,64,74,0,1388,20,1,437
1.54,12,70,87,0,1079,40,0,718
1.7,21,67,53,1,2323,4,0,837
1.7,15,27,64,1,2094,31,1,632
1.67,7,41,54,1,1786,33,2,614
1.66,24,67,93,1,3799,15,0,211
1.68,23,23,73,0,1812,42,3,554
1.64,23,22,76,1,1370,28,0,465
1.71,2,75,88,0,1207,53,3,705
1.86,20,55,52,1,1968,21,2,322
1.99,7,52,107,1,1155,22,0,346
1.53,23,50,83,0,2879,26,2,523
1.67,11,18,92,1,1827,36,0,993
1.6,19,49,71,0,4809,3,0,699
1.71,6,30,47,0,1432,54,1,888
1.62,20,55,73,0,1178,57,1,108
1.77,17,31,87,1,1060,41,1,599
1.54,20,40,67,0,2516,33,1,731
1.78,15,75,62,0,1974,42,0,56
1.9,23,63,60,1,1270,30,2,599
1.96,9,42,56,1,2408,17,0,649
1.9,24,24,82,1,4061,56,1,793
1.67,26,53,86,0,2264,23,0,212
1.71,10,57,87,1,2162,43,1,258
1.81,16,72,72,0,1885,17,0,341
1.77,7,39,101,1,1148,33,2,726
1.9,13,35,85,1,1863,32,1,132
1.99,0,73,70,1,1969,41,2,861
1.65,23,58,70,0,2185,45,2,644
1.73,14,48,59,0,1811,9,2,871
1.65,7,38,83,0,3784,46,2,461
1.51,23,69,64,0,1294,31,3,965
1.63,15,25,83,1,970,1,0,475
1.69,13,47,85,1,1714,35,1,427
1.6,8,48,84,1,1543,41,0,645
1.7,24,50,98,1,1072,50,0,417
1.63,3,59,67,0,4520,47,0,374
1.93,24,69,85,1,1168,31,2,694
1.78,21,30,52,0,1316,27,0,566
1.57,21,74,72,0,1312,42,2,533
1.59,9,65,54,0,1757,33,1,354
1.88,15,57,95,1,1606,18,0,338
1.83,21,76,61,0,1542,39,1,660
1.69,14,62,76,0,1041,10,0,271
1.58,5,36,80,0,1312,50,0,10
1.58,3,48,51,0,1257,26,0,270
1.9,23,80,102,1,2105,47,1,583
1.99,4,21,51,1,1009,18,1,576
1.85,1,50,88,0,2332,44,0,219
1.74,7,43,52,0,2147,20,2,726
1.84,18,60,107,1,3038,25,2,193
1.66,11,42,56,0,1979,22,0,638
1.83,2,77,51,0,2449,52,1,482
1.65,18,38,84,0,1280,14,2,691
1.82,0,59,66,0,1244,4,2,280
1.89,11,79,105,1,1463,17,0,335
1.75,10,35,55,0,1484,37,0,677
1.67,3,68,93,1,2020,53,0,524
1.68,3,54,110,1,1186,47,0,133
1.73,20,63,58,0,1017,14,0,672
1.69,24,72,105,1,1441,33,1,375
1.66,5,76,57,0,1216,10,2,619
1.97,25,51,67,1,1382,12,2,577
1.84,3,51,109,1,3468,18,2,819
1.8,18,43,69,0,1347,32,1,822
1.66,12,29,81,0,1344,23,1,258
1.62,14,52,109,1,1500,14,1,339
1.76,6,57,71,0,2486,14,1,426
1.83,10,36,80,1,1389,29,0,596
1.97,6,49,62,1,2326,17,0,655
1.6,12,33,48,0,1592,22,0,334
1.84,22,22,83,0,4349,3,3,467
1.74,24,39,93,1,4222,22,1,214
